x,x_dot,theta,theta_dot
3.000078289795948261e-01,8.134518541770418737e-08,3.141592350297155889e+00,9.061151333895453079e-07
3.000078420474511787e-01,1.714467110925644193e-07,3.141592499447480424e+00,1.979079360188340229e-06
3.000078604619436096e-01,1.866445143730117358e-07,3.141592713691537142e+00,2.187077885870236063e-06
3.000078762131772603e-01,1.220406526560482818e-07,3.141592899775558223e+00,1.459618221989056122e-06
3.000078827478392940e-01,4.583801057074601315e-09,3.141592980276588509e+00,1.001793901039643460e-07
3.000078760919637766e-01,-1.091444841725812655e-07,3.141592906779679506e+00,-1.237743730159897211e-06
3.000078614342754912e-01,-1.746168009986405392e-07,3.141592738187812817e+00,-2.026016906785342141e-06
3.000078440690614467e-01,-1.642603960517112261e-07,3.141592535252663243e+00,-1.934134205672721748e-06
3.000078313682134068e-01,-8.362669915078507800e-08,3.141592384166445040e+00,-1.014575821690586655e-06
3.000078287672336419e-01,3.314713424048874271e-08,3.141592349575064613e+00,3.434506016589154311e-07
3.000078374555648630e-01,1.348743694181256473e-07,3.141592447216717598e+00,1.544748897468463888e-06
3.000078535648777467e-01,1.774116460904592678e-07,3.141592633576308469e+00,2.067865980079975980e-06
3.000078701546611826e-01,1.425671399589230979e-07,3.141592828358055201e+00,1.688996381103566452e-06
3.000078798946144709e-01,4.588038165836074917e-08,3.141592945491193056e+00,5.772174565651916936e-07
3.000078786369261841e-01,-7.009424486891644435e-08,3.141592935043703960e+00,-7.779160001371869541e-07
3.000078670016149140e-01,-1.549798577872589831e-07,3.141592802413500252e+00,-1.787640336470815892e-06
3.000078501492439709e-01,-1.720977108272531832e-07,3.141592606460857695e+00,-2.015435907092633775e-06
3.000078354785966073e-01,-1.159698812618044545e-07,3.141592433290063102e+00,-1.385062307747958303e-06
3.000078290143492477e-01,-9.249027801500970074e-09,3.141592354001315979e+00,-1.507594295551412656e-07
3.000078344777215023e-01,9.772128612081513875e-08,3.141592413834243036e+00,1.106333186831876137e-06
3.000078478366237644e-01,1.610284062958473480e-07,3.141592567355149246e+00,1.867181092613315923e-06
3.000078640438780808e-01,1.543223846796135901e-07,3.141592756650256391e+00,1.815956264129103508e-06
3.000078761505176606e-01,8.119349040156676148e-08,3.141592900532010901e+00,9.829635635630062990e-07
3.000078789486360642e-01,-2.690773027324212351e-08,3.141592937107140493e+00,-2.735538135876821780e-07
3.000078710681936545e-01,-1.226027801065718048e-07,3.141592848669531701e+00,-1.403130132212248451e-06
3.000078562854590625e-01,-1.639621743052061593e-07,3.141592677741038120e+00,-1.910294288905827812e-06
3.000078408501826166e-01,-1.338152655800846303e-07,3.141592496597190642e+00,-1.584305814535578442e-06
3.000078316038292114e-01,-4.612983168372165242e-08,3.141592385549452970e+00,-5.767196747459554739e-07
3.000078323941969827e-01,6.130739595318537723e-08,3.141592390856708938e+00,6.780319272504729292e-07
3.000078428796674190e-01,1.415194915360461962e-07,3.141592510244666236e+00,1.631315492985348376e-06
3.000078583782216368e-01,1.598451083094216726e-07,3.141592690361616924e+00,1.870945279111549774e-06
3.000078721301585594e-01,1.102141499189904819e-07,3.141592852579465411e+00,1.314837325987578025e-06
3.000078784669725218e-01,1.252865033383116949e-08,3.141592930052754529e+00,1.857345206745489757e-07
3.000078738378422760e-01,-8.759657283458476184e-08,3.141592879701671226e+00,-9.901083001224636965e-07
3.000078616640662887e-01,-1.483504865434885438e-07,3.141592739911804877e+00,-1.719193586768182031e-06
3.000078466053072712e-01,-1.446385049686472145e-07,3.141592564122439146e+00,-1.700985066730362770e-06
3.000078351831574341e-01,-7.927708946909889756e-08,3.141592428507807178e+00,-9.574721355757557954e-07
3.000078321524717873e-01,2.051665564008798200e-08,3.141592389522373630e+00,2.017370814764020919e-07
3.000078392183547771e-01,1.094533962037903712e-07,3.141592468704572649e+00,1.251108859887378001e-06
3.000078526150377067e-01,1.502366063288758916e-07,3.141592623486327174e+00,1.749240782935401608e-06
3.000078669050103564e-01,1.255045346379048154e-07,3.141592791073511304e+00,1.484516567725618605e-06
3.000078757576336574e-01,4.676872455848801540e-08,3.141592897202672763e+00,5.806864890576410317e-07
3.000078754811866810e-01,-5.201362942697509041e-08,3.141592897574946086e+00,-5.722350522614723924e-07
3.000078661951979253e-01,-1.276519252937103980e-07,3.141592792011903335e+00,-1.470158485122816800e-06
3.000078520464019571e-01,-1.474558608645209106e-07,3.141592627693153172e+00,-1.724785726885155447e-06
3.000078390607431311e-01,-1.031616242343521857e-07,3.141592474607943331e+00,-1.229662397630137589e-06
3.000078329938310473e-01,-1.434799120974385444e-08,3.141592400605995650e+00,-2.036148657793470478e-07
3.000078369225473440e-01,7.829895660404073223e-08,3.141592443059342266e+00,8.838140525477647246e-07
3.000078479606638759e-01,1.356331616580717644e-07,3.141592569726731288e+00,1.571109972470152462e-06
3.000078618202391967e-01,1.340111850707578543e-07,3.141592731452011567e+00,1.575286204478956170e-06
3.000078725256697942e-01,7.491982643030391008e-08,3.141592858478101213e+00,9.037294048012406142e-07
3.000078755355805038e-01,-1.657042902011989115e-08,3.141592896918853572e+00,-1.586403910523589565e-07
3.000078691833281685e-01,-9.869491067470142310e-08,3.141592825812809853e+00,-1.127346430981406532e-06
3.000078570009889201e-01,-1.374520449748572133e-07,3.141592685122099660e+00,-1.599816896561376596e-06
3.000078438554850124e-01,-1.162787259822153162e-07,3.141592531014253620e+00,-1.374704014956681889e-06
3.000078355648161388e-01,-4.505522575561283779e-08,3.141592431713602807e+00,-5.575809602319956892e-07
3.000078355936315333e-01,4.551542021043310255e-08,3.141592428751819543e+00,4.991246017715318180e-07
3.000078439299639910e-01,1.157861845762288190e-07,3.141592523432961137e+00,1.332844073701993028e-06
3.000078568488548925e-01,1.354006106672049118e-07,3.141592673412276771e+00,1.583210529643192047e-06
3.000078688443351127e-01,9.617391747186147612e-08,3.141592814762939501e+00,1.145558242590030258e-06
3.000078746059587353e-01,1.513694377877352683e-08,3.141592884920658690e+00,2.097295889964053020e-07
3.000078712088919963e-01,-7.018033738287768768e-08,3.141592848401891569e+00,-7.913004692173774061e-07
3.000078612016944257e-01,-1.237683591549992263e-07,3.141592733623339573e+00,-1.433172719161954319e-06
3.000078485759591906e-01,-1.237285969230373982e-07,3.141592586347906391e+00,-1.453751718480082329e-06
3.000078386357443727e-01,-7.113495734337676502e-08,3.141592468484341705e+00,-8.567262815031416255e-07
3.000078356020928205e-01,1.233476889557135943e-08,3.141592430058708807e+00,1.120311052778051175e-07
3.000078412693950036e-01,8.781306629687642690e-08,3.141592493417093568e+00,1.002056745168730881e-06
3.000078522256246494e-01,1.247756168107763787e-07,3.141592619871086178e+00,1.451546883860144084e-06
3.000078642530268347e-01,1.073991461253458360e-07,3.141592760798483930e+00,1.268867062832235906e-06
3.000078720216728945e-01,4.377136432776776229e-08,3.141592853733376156e+00,5.394906851664349518e-07
3.000078722809028098e-01,-3.866578765325197083e-08,3.141592859758928657e+00,-4.218440379440615281e-07
3.000078649136903586e-01,-1.038380660004604891e-07,3.141592776196524550e+00,-1.194465972698618350e-06
3.000078532565832456e-01,-1.235551707473555707e-07,3.141592640939133929e+00,-1.443927373280030932e-06
3.000078422091295716e-01,-8.972638152514157874e-08,3.141592510843361108e+00,-1.067670588373530511e-06
3.000078366907310001e-01,-1.687411096909752004e-08,3.141592443820787839e+00,-2.269247628968908540e-07
3.000078394577757046e-01,6.145453306256078485e-08,3.141592473245081507e+00,6.915211587944683650e-07
3.000078484020383129e-01,1.118891835502694409e-07,3.141592575739758697e+00,1.294832518838533696e-06
3.000078599165705295e-01,1.138132879531427203e-07,3.141592709981958720e+00,1.336471290540541986e-06
3.000078691597616309e-01,6.738433511706044366e-08,3.141592819490558242e+00,8.102054926891393414e-07
3.000078722095002037e-01,-8.281252964769650870e-09,3.141592857819670570e+00,-6.747680397609214405e-08
3.000078671249518103e-01,-7.671687834903291479e-08,3.141592801002424551e+00,-8.743666809360285691e-07
3.000078574333713277e-01,-1.116679575742730592e-07,3.141592689226797575e+00,-1.298281906026913342e-06
3.000078467065974142e-01,-9.873847189430632758e-08,3.141592563632616297e+00,-1.165315862801209768e-06
3.000078394370484514e-01,-4.382095486229408976e-08,3.141592476836646330e+00,-5.367274123866609035e-07
3.000078387373311672e-01,3.019972012105253163e-08,3.141592465979456961e+00,3.256809336905039436e-07
3.000078449869277297e-01,9.068078798814294338e-08,3.141592536676152569e+00,1.041709386428908551e-06
3.000078553819946481e-01,1.114177212567408803e-07,3.141592657175230396e+00,1.300965386155536558e-06
3.000078654908400200e-01,8.373574385803604783e-08,3.141592776098705908e+00,9.948570589249642909e-07
3.000078708417497908e-01,1.961397751121892218e-08,3.141592840849690038e+00,2.556879676533273308e-07
3.000078684404622886e-01,-4.912993116250674348e-08,3.141592815342800105e+00,-5.503264461361702381e-07
3.000078609879474612e-01,-9.568515389661793701e-08,3.141592730107486631e+00,-1.105891569276428447e-06
3.000078509592410403e-01,-1.008755788568733134e-07,3.141592613315765892e+00,-1.183161037817585600e-06
3.000078425897101386e-01,-6.318966178752619587e-08,3.141592514316408735e+00,-7.574412234325245377e-07
3.000078394306260887e-01,2.113022843720685325e-09,3.141592475089164616e+00,-8.417095930743693774e-10
3.000078430260301188e-01,6.604864809480480285e-08,3.141592514700012995e+00,7.510662583748153545e-07
3.000078515915309829e-01,1.004379047592560859e-07,3.141592613360844943e+00,1.166550087756421675e-06
3.000078613869928135e-01,9.158903428163308625e-08,3.141592727943069985e+00,1.079639035203661917e-06
3.000078682960573007e-01,4.389218777914977830e-08,3.141592810271213398e+00,5.346909333860960156e-07
3.000078693651916928e-01,-2.311974040327578200e-08,3.141592825182296878e+00,-2.453330046435962584e-07
3.000078640595011947e-01,-7.949838615265124429e-08,3.141592765346496563e+00,-9.119266891301555531e-07
3.000078547749145952e-01,-1.010016487348605994e-07,3.141592657828617963e+00,-1.178272396756456364e-06
3.000078454708715592e-01,-7.861158419351614070e-08,3.141592548485521164e+00,-9.325617155216410135e-07
3.000078402773972419e-01,-2.248085624604318413e-08,3.141592485861929518e+00,-2.863590132619307488e-07
3.000078413591627524e-01,4.331000733056946477e-08,3.141592496084667285e+00,4.830040041593838501e-07
3.000078482047616735e-01,8.970301189998893706e-08,3.141592574246464764e+00,1.035665055622619261e-06
3.000078577454266537e-01,9.728256343112554396e-08,3.141592685258389750e+00,1.139994265111621094e-06
3.000078658964379641e-01,6.387172553329894433e-08,3.141592781553141034e+00,7.637861751934993106e-07
3.000078693301276300e-01,2.492326529393988733e-09,3.141592823840688276e+00,5.341600276735294236e-08
3.000078662693448361e-01,-5.930320500419135150e-08,3.141592790388050727e+00,-6.726331697513091876e-07
3.000078583548781430e-01,-9.452070006905670374e-08,3.141592699351422713e+00,-1.096694723419912390e-06
3.000078490398534470e-01,-8.909683800665070583e-08,3.141592590498010651e+00,-1.048941373905185861e-06
3.000078421501584103e-01,-4.599414268418918931e-08,3.141592508563087804e+00,-5.575594202397816186e-07
3.000078406632271655e-01,1.716419189256444105e-08,3.141592488918896198e+00,1.768095976247194361e-07
3.000078453921060095e-01,7.225697016436824571e-08,3.141592542073249117e+00,8.274401420869456444e-07
3.000078540148878314e-01,9.536887680437669762e-08,3.141592641812876341e+00,1.111450356066877682e-06
3.000078627640878071e-01,7.783269005362463017e-08,3.141592744507216040e+00,9.214435106930633727e-07
3.000078681290664351e-01,2.740770724727844324e-08,3.141592808923576285e+00,3.420936758145443152e-07
3.000078677172581809e-01,-3.520597215475844709e-08,3.141592806399924331e+00,-3.890855975246477752e-07
3.000078616808555254e-01,-8.187126798371428125e-08,3.141592737686981440e+00,-9.435747198864558096e-07
3.000078527206742618e-01,-9.291682584323936258e-08,3.141592633572366289e+00,-1.087373196868253798e-06
3.000078447514801794e-01,-6.463158198777871589e-08,3.141592539585073229e+00,-7.706606753052357939e-07
3.000078409863655704e-01,-8.113652039544342582e-09,3.141592493608608816e+00,-1.175600168739342706e-07
3.000078436679429750e-01,4.957569868948621175e-08,3.141592522787486352e+00,5.599517038226158113e-07
3.000078505884293811e-01,8.491816443301730383e-08,3.141592602225193431e+00,9.838146148579970226e-07
3.000078591436219910e-01,8.368229478716737393e-08,3.141592702062982134e+00,9.836547899896906646e-07
3.000078658114430086e-01,4.704718915308274424e-08,3.141592781174335158e+00,5.673582593259596165e-07
3.000078677150307405e-01,-1.020355243379935704e-08,3.141592805463541360e+00,-9.739441305457588898e-08
3.000078636656278719e-01,-6.070273142117918013e-08,3.141592760067732470e+00,-6.933005058491363681e-07
3.000078561849353620e-01,-8.471059493843638469e-08,3.141592673682729320e+00,-9.858600678150329356e-07
3.000078480719011176e-01,-7.190310613871992853e-08,3.141592578581184014e+00,-8.499610889622305911e-07
3.000078429517110679e-01,-2.852498741346746481e-08,3.141592517276776242e+00,-3.524166873643662319e-07
3.000078429043656070e-01,2.748339199843903198e-08,3.141592514685106696e+00,3.009354967776925674e-07
3.000078479691002387e-01,7.090541555143059357e-08,3.141592572182041465e+00,8.159669960793008414e-07
3.000078558869914702e-01,8.354071088710860415e-08,3.141592664080888664e+00,9.765752603921463288e-07
3.000078631867260648e-01,6.077167503263006043e-08,3.141592750058353811e+00,7.231027330149004453e-07
3.000078669157974498e-01,1.208269649673460587e-08,3.141592795329319454e+00,1.612797690957596503e-07
3.000078650115588497e-01,-4.056314118153058158e-08,3.141592775034126817e+00,-4.560954016792466864e-07
3.000078590823559987e-01,-7.465660425149157059e-08,3.141592707113852967e+00,-8.637344756389333629e-07
3.000078514086148007e-01,-7.653856218027148835e-08,3.141592617671360887e+00,-8.984802198596816733e-07
3.000078451564301973e-01,-4.603442187157800894e-08,3.141592543631479550e+00,-5.530188904969568325e-07
3.000078430145155517e-01,4.609430285541612432e-09,3.141592516802862445e+00,3.425619371809483699e-08
3.000078464880873153e-01,4.942917721047490144e-08,3.141592555688645039e+00,5.629425276203437879e-07
3.000078527343237322e-01,7.292975407145461375e-08,3.141592627692697537e+00,8.475263183267798092e-07
3.000078598799420515e-01,6.500837701170386443e-08,3.141592711331820276e+00,7.670196164834164520e-07
3.000078646930133264e-01,2.938447191254217913e-08,3.141592768771463984e+00,3.594291759064946683e-07
3.000078652155737657e-01,-1.919509283005744452e-08,3.141592776635818929e+00,-2.064614786385523294e-07
3.000078611966585096e-01,-5.886548464715403001e-08,3.141592731201330757e+00,-6.759809085574837938e-07
3.000078544693190463e-01,-7.294955374927988694e-08,3.141592653242532229e+00,-8.515072804214919187e-07
3.000078478132043869e-01,-5.554729604128957666e-08,3.141592574968046225e+00,-6.595744648426147337e-07
3.000078442351867825e-01,-1.466205409280048786e-08,3.141592531743214511e+00,-1.885433382291807035e-07
3.000078457644119734e-01,2.962584390180331157e-08,3.141592547968363291e+00,3.306975138401051653e-07
3.000078504079851660e-01,6.060052525688555683e-08,3.141592601005860352e+00,6.998080848459615059e-07
3.000078568352432251e-01,6.535737700641501587e-08,3.141592675803960066e+00,7.660167851476696698e-07
3.000078622027355646e-01,4.413751043301222636e-08,3.141592739186209293e+00,5.273974957140648052e-07
3.000078646236986057e-01,3.402067805979397212e-09,3.141592768909022393e+00,5.618560350601057424e-08
3.000078623423717006e-01,-3.661087395776327344e-08,3.141592743755256212e+00,-4.144342619550353499e-07
3.000078573936978965e-01,-6.031373158706284933e-08,3.141592686894100872e+00,-6.992153906354879939e-07
3.000078515670334678e-01,-5.935997008363942186e-08,3.141592618893738198e+00,-6.977992805685294112e-07
3.000078468430972811e-01,-3.326367967851956681e-08,3.141592562840744840e+00,-4.012157860400051035e-07
3.000078455001174982e-01,6.970252445442596252e-09,3.141592545710423234e+00,6.594178925662588772e-08
3.000078484354443131e-01,4.223392394340034042e-08,3.141592578665759916e+00,4.822435014708433311e-07
